0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.4429464042186737,0.6484106779098511,-5.140159942129685e-07,0.5361655354499817,0.6381876468658447,-0.04102303087711334,0.6271517276763916,0.5849558115005493,-0.053848907351493835,0.7024317979812622,0.5399551391601562,-0.0622115321457386,0.7643404006958008,0.5293646454811096,-0.05964431166648865,0.5886508822441101,0.5081921815872192,-0.016240432858467102,0.596000075340271,0.4628421664237976,-0.05630435049533844,0.5760653614997864,0.5128248333930969,-0.07021183520555496,0.5764604806900024,0.5272586941719055,-0.0737999677658081,0.5244309902191162,0.5015201568603516,-0.00943563599139452,0.5297081470489502,0.46594250202178955,-0.04671221971511841,0.5138511061668396,0.5343660712242126,-0.043770499527454376,0.5211122035980225,0.5319198369979858,-0.032389085739851,0.4654998183250427,0.49951520562171936,-0.011966286227107048,0.469719260931015,0.46854424476623535,-0.05099628493189812,0.46533453464508057,0.5281600952148438,-0.029576053842902184,0.476150780916214,0.5270929932594299,-0.005674602929502726,0.41005927324295044,0.5000035166740417,-0.018271127715706825,0.4113050401210785,0.47733965516090393,-0.033975087106227875,0.41701406240463257,0.5194706320762634,-0.01272808387875557,0.4252832531929016,0.5285384654998779,0.008676105178892612,A
0.4457465708255768,0.6803773641586304,-6.031493171576585e-07,0.5494963526725769,0.663218080997467,-0.04729566350579262,0.6432967185974121,0.617286205291748,-0.06837921589612961,0.7266597747802734,0.5714353322982788,-0.0860823541879654,0.7985126972198486,0.5543577075004578,-0.09243425726890564,0.587064802646637,0.5266841053962708,-0.011582482606172562,0.6001958847045898,0.4860321283340454,-0.05265677720308304,0.5780723690986633,0.5396279096603394,-0.069893978536129,0.5797226428985596,0.5468774437904358,-0.07721038162708282,0.5289875864982605,0.5174917578697205,-0.0030878386460244656,0.538479208946228,0.47789645195007324,-0.041737549006938934,0.5224035382270813,0.5466142296791077,-0.03960300236940384,0.5330207347869873,0.5406110286712646,-0.02897537313401699,0.47155997157096863,0.5114784836769104,-0.004782706033438444,0.4784095287322998,0.473283588886261,-0.04332943260669708,0.47079557180404663,0.534740686416626,-0.01707475818693638,0.4822953939437866,0.5343035459518433,0.010048608295619488,0.4128747582435608,0.5052263140678406,-0.011592993512749672,0.41719627380371094,0.4754287302494049,-0.024499626830220222,0.4184988737106323,0.5191166400909424,0.0017824821406975389,0.4261212944984436,0.5316392183303833,0.026668870821595192,A
0.4166545569896698,0.6973962783813477,-4.877653623225342e-07,0.487387478351593,0.662521481513977,-0.04635510593652725,0.5438195466995239,0.6038269400596619,-0.061436403542757034,0.5933519601821899,0.548448383808136,-0.07116428017616272,0.6361274123191833,0.5142665505409241,-0.0677376464009285,0.46820586919784546,0.5257439017295837,-0.012212353758513927,0.4482607841491699,0.4919131100177765,-0.04944464936852455,0.4558579921722412,0.5418139696121216,-0.06634026765823364,0.46935078501701355,0.5427466630935669,-0.07308782637119293,0.4154819846153259,0.5299512147903442,-0.0011637805728241801,0.3975004255771637,0.4966941773891449,-0.030255943536758423,0.41198205947875977,0.557576060295105,-0.025168178603053093,0.4241843521595001,0.546732485294342,-0.014905622228980064,0.36378252506256104,0.535649836063385,-0.0002553693193476647,0.3445033133029938,0.4951542019844055,-0.030380655080080032,0.36032792925834656,0.5490139126777649,-0.0055445898324251175,0.3754770755767822,0.5469422936439514,0.018734870478510857,0.3136614263057709,0.5425404906272888,-0.004990699235349894,0.2973729968070984,0.5091525912284851,-0.014397835358977318,0.3141821026802063,0.5398479104042053,0.008337208069860935,0.33046334981918335,0.5506727695465088,0.03046320751309395,A
0.4523876905441284,0.6109716892242432,-1.2272312233108096e-07,0.5362215042114258,0.5972179770469666,-0.12664549052715302,0.6385104656219482,0.5426406860351562,-0.18546436727046967,0.7376471757888794,0.49206191301345825,-0.21921423077583313,0.8282769918441772,0.459175169467926,-0.23597396910190582,0.6184899806976318,0.40429002046585083,-0.1108570545911789,0.5630700588226318,0.3999841511249542,-0.17284353077411652,0.5593568682670593,0.4615805149078369,-0.19179965555667877,0.5778260231018066,0.45473235845565796,-0.19792398810386658,0.5328507423400879,0.4003530740737915,-0.06599453836679459,0.48344069719314575,0.40026339888572693,-0.12878327071666718,0.4920652508735657,0.4846915602684021,-0.12771500647068024,0.5235128402709961,0.4610837697982788,-0.11494826525449753,0.44988197088241577,0.40749886631965637,-0.03555607050657272,0.41003668308258057,0.4195151925086975,-0.09561549872159958,0.4288729727268219,0.48441290855407715,-0.08033745735883713,0.4637995958328247,0.4595145583152771,-0.05964319407939911,0.38030242919921875,0.4143378436565399,-0.015313739888370037,0.3532649278640747,0.4260825514793396,-0.04285559803247452,0.36996006965637207,0.4701118767261505,-0.031915951520204544,0.3901185989379883,0.46354207396507263,-0.01776045933365822,A
0.24896031618118286,0.6453640460968018,-5.09754727318068e-07,0.35267260670661926,0.6263192892074585,-0.0717267245054245,0.45172634720802307,0.5771511197090149,-0.10920669138431549,0.5363340377807617,0.5337815880775452,-0.13750973343849182,0.6083489060401917,0.5133915543556213,-0.15282119810581207,0.3705606162548065,0.46766647696495056,-0.05917568877339363,0.34405702352523804,0.4483800232410431,-0.11218056827783585,0.3520772457122803,0.5081824064254761,-0.1296747773885727,0.3661019802093506,0.5172703266143799,-0.13599000871181488,0.29424914717674255,0.4686475396156311,-0.04383894056081772,0.2712233364582062,0.4508516490459442,-0.09143689274787903,0.28960514068603516,0.5299215316772461,-0.0858992338180542,0.3080652356147766,0.5198250412940979,-0.07431276887655258,0.22733524441719055,0.4781201481819153,-0.039150454103946686,0.20592601597309113,0.46518000960350037,-0.08404194563627243,0.22726783156394958,0.5285012125968933,-0.05518960580229759,0.24582809209823608,0.5195321440696716,-0.028729645535349846,0.16395291686058044,0.4901789128780365,-0.04176582396030426,0.14322401583194733,0.485513836145401,-0.06090518459677696,0.1666325181722641,0.523993968963623,-0.038907747715711594,0.18309646844863892,0.5241914987564087,-0.018489010632038116,A
0.4487782120704651,0.6546607613563538,-7.503352890125825e-07,0.5603564381599426,0.6259273290634155,-0.054240915924310684,0.6643078327178955,0.5656203031539917,-0.07941234856843948,0.7538361549377441,0.5160959959030151,-0.10320034623146057,0.8259785175323486,0.4924410581588745,-0.11816656589508057,0.5856389403343201,0.4683743715286255,-0.02196606621146202,0.5688376426696777,0.3979376256465912,-0.08828241378068924,0.5482602715492249,0.4594886004924774,-0.12182840704917908,0.552361249923706,0.5017996430397034,-0.13171756267547607,0.5132207870483398,0.46413370966911316,-0.01462661474943161,0.4921392798423767,0.405852735042572,-0.08326618373394012,0.4852246344089508,0.4845639765262604,-0.09503176063299179,0.5029703378677368,0.5196212530136108,-0.08480562269687653,0.44674667716026306,0.4667246341705322,-0.019974032416939735,0.42534446716308594,0.40996938943862915,-0.08580783009529114,0.4259892702102661,0.4827529489994049,-0.07057978212833405,0.4452739953994751,0.5168158411979675,-0.04007109999656677,0.38636380434036255,0.47516652941703796,-0.03055723011493683,0.37022864818573,0.42981645464897156,-0.06884779781103134,0.37645745277404785,0.4809151589870453,-0.055468667298555374,0.3937978148460388,0.5126513838768005,-0.03170708566904068,A
0.5421251058578491,0.7221265435218811,3.866945519348519e-07,0.6098036766052246,0.639859676361084,0.0459723062813282,0.6058764457702637,0.5767616629600525,0.059588249772787094,0.6018936634063721,0.5393423438072205,0.0592610128223896,0.6264225840568542,0.528892993927002,0.055151499807834625,0.49961093068122864,0.5317188501358032,0.035071272403001785,0.5581530928611755,0.4666697680950165,0.023481613025069237,0.5901533961296082,0.4288138151168823,0.010177996940910816,0.6102914214134216,0.39692574739456177,-0.0033527794294059277,0.48992279171943665,0.5389963984489441,-0.00909159705042839,0.5482019782066345,0.45286622643470764,-0.02975502237677574,0.5812378525733948,0.3984639644622803,-0.04821665212512016,0.6019584536552429,0.3520442843437195,-0.06129562109708786,0.49860772490501404,0.5560405254364014,-0.05110367760062218,0.5465596914291382,0.46665284037590027,-0.07341252267360687,0.5790970921516418,0.41211116313934326,-0.08805668354034424,0.5955057740211487,0.365731418132782,-0.09729699045419693,0.5271024107933044,0.5792299509048462,-0.08938361704349518,0.557866096496582,0.5036681294441223,-0.10473472625017166,0.5783239603042603,0.4597579538822174,-0.10940776765346527,0.5946210026741028,0.4245537519454956,-0.11355791985988617,B
0.4742220342159271,0.6632171869277954,4.5892835487393313e-07,0.52718585729599,0.6070609092712402,0.025111712515354156,0.515975296497345,0.5597985982894897,0.04030026122927666,0.5109119415283203,0.5276170969009399,0.0432947613298893,0.5255441665649414,0.4992202818393707,0.044447820633649826,0.47115978598594666,0.5084259510040283,0.06430955976247787,0.4967110753059387,0.4478796720504761,0.052054617553949356,0.519212543964386,0.404244601726532,0.03220563009381294,0.5347718596458435,0.3673645257949829,0.017933381721377373,0.45281973481178284,0.503856360912323,0.03396428003907204,0.4810616672039032,0.4303932785987854,0.024921705946326256,0.49852803349494934,0.3801462650299072,0.007796130608767271,0.5125066637992859,0.33622094988822937,-0.005457980092614889,0.4334386885166168,0.5073438286781311,-0.0018079857109114528,0.46411362290382385,0.4317283630371094,-0.013712143525481224,0.4828680455684662,0.3814743757247925,-0.028470508754253387,0.49468180537223816,0.33895909786224365,-0.03864634782075882,0.41638094186782837,0.5175386667251587,-0.037652477622032166,0.4424889385700226,0.4468286633491516,-0.0472269244492054,0.45979708433151245,0.4033173620700836,-0.052231982350349426,0.47448018193244934,0.3654109239578247,-0.05672788992524147,B
0.5275977849960327,0.5640200972557068,2.9894815156694676e-07,0.5956657528877258,0.5181478261947632,0.046914923936128616,0.6092149019241333,0.47722551226615906,0.06117832288146019,0.6152678728103638,0.453995019197464,0.06102998927235603,0.6174609661102295,0.4380766451358795,0.05684278532862663,0.5326899290084839,0.43259382247924805,0.036363061517477036,0.5511257648468018,0.3714818060398102,0.02725493721663952,0.5574906468391418,0.32735538482666016,0.018304839730262756,0.5607022643089294,0.2901459038257599,0.009133475832641125,0.5241007804870605,0.4340881407260895,-0.006330308970063925,0.5420381426811218,0.35899969935417175,-0.023737844079732895,0.5529912710189819,0.3069319725036621,-0.04081513360142708,0.5586931705474854,0.26504015922546387,-0.05239599943161011,0.5324711799621582,0.44273459911346436,-0.04635284096002579,0.5459649562835693,0.36522361636161804,-0.06373211741447449,0.5546376705169678,0.31732815504074097,-0.0766403004527092,0.556297242641449,0.27680909633636475,-0.08546420186758041,0.5597988367080688,0.45542868971824646,-0.08280127495527267,0.5684964060783386,0.39452600479125977,-0.10091207921504974,0.5694164633750916,0.35538363456726074,-0.10938932746648788,0.567720353603363,0.32233113050460815,-0.11495139449834824,B
0.48587217926979065,0.7840549945831299,-4.9427626436227e-08,0.5447244644165039,0.708624005317688,0.030167685821652412,0.5357264876365662,0.6220168471336365,0.04861963912844658,0.5406324863433838,0.5649577379226685,0.05320228263735771,0.5540781617164612,0.5266938805580139,0.055703066289424896,0.48640164732933044,0.5436382293701172,0.062027428299188614,0.4948548376560211,0.45326223969459534,0.05290290713310242,0.4949154853820801,0.39442896842956543,0.03707396611571312,0.4901885688304901,0.34634819626808167,0.020997002720832825,0.4726097583770752,0.5462526082992554,0.0241492111235857,0.48432955145835876,0.44019615650177,0.00624470692127943,0.4796089828014374,0.37218785285949707,-0.0199685487896204,0.46916890144348145,0.3120107650756836,-0.039559438824653625,0.46468299627304077,0.560610294342041,-0.01715637929737568,0.47585776448249817,0.45187970995903015,-0.03784814104437828,0.474427729845047,0.38376885652542114,-0.06362295895814896,0.46619749069213867,0.3230792284011841,-0.08328861743211746,0.4636875092983246,0.5849416255950928,-0.05749792233109474,0.47422096133232117,0.5018073320388794,-0.07996848225593567,0.47214505076408386,0.4459801912307739,-0.09727030247449875,0.46879327297210693,0.3948832154273987,-0.11166084557771683,B
